source_file,canonical_url,title,primary_content_mode,intended_audience,intended_user_outcome,primary_topic,secondary_topic,business_relevance_0_5,search_relevance_0_5,originality_or_first_hand_value_0_5,evidence_requirement_0_5,existing_evidence_quality_0_5,present_internal_link_support,present_external_link_support,impressions,clicks,average_position,click_through_rate,indexed_status,recommended_treatment,classification_confidence,mode_signals,field_provenance,search_metrics_status,query_language,query_language_status,seo_title,markdown_h1,rendered_h1_status,opening_paragraph,headings,internal_anchor_text,search_snippet,search_snippet_status,title_body_token_overlap_0_1,title_delivery_correspondence_status
src/lib/posts/the-fractal-atlas.md,https://www.suvroghosh.in/blog/visualizations/the-fractal-atlas,The Fractal Atlas: A Field Guide to Infinity,interactive visualization,"visual learners, educators, students, and technical readers",explore a concept through an interactive or visual model,Visualizations,Fractals,3,4,5,4,2,YES — 6 link(s),YES — 6 link(s),,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HIGH,explicit visualization metadata or interactive markup,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,The small machine beneath the scenery,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,import ComplexPlaneDemo from '$lib/components/visualizations/fractal-atlas/ComplexPlaneDemo.svelte'; import FractalAtlas from '$lib/components/visualizations/fractal-atlas/FractalAtlas.svelte'; import FractalFamilyTree from '$lib/components/visualizations/fractal-atlas/FractalFamilyTree.svelte'; import FractalHero from '$lib/components/visualizations/fracta…,"The small machine beneath the scenery | Complex numbers are addresses, not ghosts | The Fractal Atlas laboratory | The census and the citizen | The border does the interesting work | The relatives who altered one line of the recipe | Newton draws a map by trying to solve an equation | The colours are evidence, not paint | A colour ledger can change the question | Where the computer begins to lie | The ghost made by escape | A fern assembled by probability | Similarity is a family resemblance, not a rubber stamp | Field expeditions | The humans before the pixels | What the picture does not prove","Every Complex Number Has a Colour | Hello, Fragment | Visualizations gallery | The Casino That Calculates | Artificial Life Lab | Create Art: A Living Pigment Studio",,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-free-prasad-hour.md,https://www.suvroghosh.in/blog/short-fiction/the-free-prasad-hour,The Free Prasad Hour,fiction,"fiction readers reached through direct, subscriber, social, and recommendation channels",experience an original story,Short Fiction,FREE SAREE,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS FICTION; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit fiction category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,THIS IS A WORK OF FICTION,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"By two in the afternoon, College Street had become a frying pan with tramlines.",THIS IS A WORK OF FICTION,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-geography-of-contentment.md,https://www.suvroghosh.in/blog/life/the-geography-of-contentment,The Geography of Contentment,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Life,America,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"US — United States, the country where I lived and worked for many years.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-geometry-of-absence.md,https://www.suvroghosh.in/blog/culture/the-geometry-of-absence,The Geometry of Absence,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Culture,NRI Gatherings,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The ceiling fan in my study turns with the lethargic indifference of a bureaucrat processing paperwork on a Friday afternoon, each rotation a small, humid triumph against the June air that presses against the windows like a creditor demanding entry. I have been watching it for eleven minutes, which is not meditation but merely the neurological equivalent of…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-ghost-as-perception.md,https://www.suvroghosh.in/blog/philosophy/the-ghost-as-perception,The Ghost as Perception,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,philosophy,Ghost,1,2,5,2,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data.",Related Posts,Political Promises and the Hard Floor of Reality | Failing Well Without Looking Successful | The English Medium Urine Stain | The Painful Tooth Fairy,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-glandular-weather-of-july-fifteenth.md,https://www.suvroghosh.in/blog/personal-essay/the-glandular-weather-of-july-fifteenth,The Glandular Weather,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Santa Claus Congress,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The glandular weather of July fifteenth, 2026, is not merely meteorological; it is a conspiracy of humidity and neural chemistry, a collusion between the 35.3°C maximum and the 28.5°C minimum that conspires to make my skin feel like a damp envelope that has been licked by a thousand bureaucratic tongues, and I am sitting here in this city that the British o…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-good-boy-hunger.md,https://www.suvroghosh.in/blog/short-fiction/the-good-boy-hunger,The Good Boy Hunger,fiction,"fiction readers reached through direct, subscriber, social, and recommendation channels",experience an original story,Short Fiction,Raw Chicken,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS FICTION; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit fiction category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,THIS IS A WORK OF FICTION,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The morning after the storm, Bhowanipore smelled of wet dust, frying oil, tuberose garlands, and drains promoted beyond their competence.",THIS IS A WORK OF FICTION,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-gracefully-grotesque-collapse.md,https://www.suvroghosh.in/blog/essay/the-gracefully-grotesque-collapse,The Gracefully Grotesque Collapse,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Essay,Bends,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"DNA — Deoxyribonucleic acid, the molecule that carries genetic instructions and, in this essay, stands for the grand biological recipe book that somehow produced both Mozart and knee pain.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.667,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem.md,https://www.suvroghosh.in/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,"The Great Calcutta Bathing, Shaving, Dressing for Civilization Problem",personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Decide Whether,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,The bucket is not an object. It is an accusation with a handle.,,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-great-indian-fence-sitter.md,https://www.suvroghosh.in/blog/society/the-great-indian-fence-sitter,The Great Indian Fence-Sitter,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Society,Adjustment Means,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"There is a particular Indian I have met too many times in life, and not always from the safe zoological distance advised by doctors, lawyers, and experienced aunties, who does not take a position. Taking a position requires spine. What he does instead is lower his entire oily administrative backside onto a fence and announce, with the grave expression of a …",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-great-unemployment-of-the-soul.md,https://www.suvroghosh.in/blog/personal-essay/the-great-unemployment-of-the-soul,The Great Unemployment of the Soul,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Canceled Bruised Burnt,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"I woke up this morning with the distinct, unwelcome sensation that my left testicle had somehow declared independence from the rest of my body and was currently negotiating a separate peace treaty with the humid, fungal, aggressively indifferent atmosphere of my bedroom in South Calcutta, a room that smells, on good days, like a damp paperback copy of The C…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-green-light-on-bondel-road.md,https://www.suvroghosh.in/blog/short-fiction/the-green-light-on-bondel-road,The Green Light on Bondel Road,fiction,"fiction readers reached through direct, subscriber, social, and recommendation channels",experience an original story,Short Fiction,Phuchka Wallah,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS FICTION; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit fiction category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,THIS IS A WORK OF FICTION,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The sweetshop on the corner of Bondel Road had its shutters down at four in the afternoon, which was absurd, because Mr. Sen never missed the school rush, and the smell of hot oil and syrup still hung in the air, thick and sweet and wrong.",THIS IS A WORK OF FICTION,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/the-ground-we-dream-on.md,https://www.suvroghosh.in/blog/personal-essay/the-ground-we-dream-on,The Ground We Dream On,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Long Term,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The ceiling fan in my bedroom has developed a tremor and I think about the earthquake that struck Venezuela. Not the rhythmic, expected wobble of a blade slightly off-kilter, but something more insidious—a barely perceptible shiver that travels down the brass stem and into the plaster above, as though the entire house is clearing its throat. I notice it onl…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.500,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
