source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/vector-databases.md,https://www.suvroghosh.in/blog/healthcare-it/vector-databases,Vector Databases,professional authority,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,19,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | a controlled doorway through which software systems exchange data or actions. | the modern web-friendly Health Level Seven healthcare data exchange standard.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 2 phrase match(es),HEURISTIC YES — 5 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck.md,https://www.suvroghosh.in/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,The Vegetable Girl Before Dawn,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,2,"Someone somewhere shouting about borders, markets, missiles, elections, chips, data centers, climate, oil, jobs, gods, flags, and other inflammable furniture. | For a little while, it reduces the volume of falseness.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 32 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/vitruvian-man.md,https://www.suvroghosh.in/blog/art-history/vitruvian-man,"The Vitruvian Man: A Naked Man, Two Shapes, and Our Old Hunger for Order",evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,2,"It shows us as we suspect we might have been meant to be, before life started editing the manuscript with a blunt knife. | A mind trying to prove that flesh and mathematics are not enemies.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 17 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/waking-up-depressed-in-calcutta.md,https://www.suvroghosh.in/blog/personal-essay/waking-up-depressed-in-calcutta,Waking Up Depressed in Calcutta,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims,1,"Even hope, when it appears, appears tired, like a tram that has been running since 1947 and would like to retire but cannot.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 29 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/war-spillovers-ukraine-iran-technology.md,https://www.suvroghosh.in/blog/technology/war-spillovers-ukraine-iran-technology,"Ukraine, Iran, and Civilian Technology",search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,8,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | --- War is not a research grant with bad manners. | Airports, ports, refineries, stadiums, data centers, power substations, prisons, and border crossings will all want versions of this.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/welcome-to-suvroghosh-in.md,https://www.suvroghosh.in/blog/personal-essay/welcome-to-suvroghosh-in,Welcome To SuvroGhosh.IN,satire,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,1,"US — United States, where the writer spent many years studying, working, learning systems, and collecting the kind of bruises that do not show in passport photographs.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 35 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/wet-bulb-dry-bulb-feels-like-kolkata.md,https://www.suvroghosh.in/blog/science/wet-bulb-dry-bulb-feels-like-kolkata,"Wet-Bulb, Dry-Bulb, and Kolkata Heat",search-oriented scientific explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | attributed_or_research_claims,2,"This is the number you see on a normal thermometer, the number your phone shows, the number people quote while wiping their neck with a gamchha and saying, “Aaj toh bhalo-i gorom.… | A fan does not magically reduce the room’s dry-bulb temperature.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 8 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/what-india-meant-by-demonetization-and-where-we-are.md,https://www.suvroghosh.in/blog/economy/what-india-meant-by-demonetization-and-where-we-are,"What India Meant by Demonetization, and Where We Are",current-affairs analysis,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,7,"On November 8, 2016, the ₹500 and ₹1,000 notes were told to retire at midnight, and ordinary India, which had been preparing for dinner, medicine, bus fare, weddings, wages, rent,… | That fact alone does not prove every rupee was innocent. | UPI grew because many pipes met underground: cheap mobile data, smartphones, bank accounts, identity systems, app design, merchant adoption, and the simple fact that paying instan…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 14 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/when-structure-loses-its-map.md,https://www.suvroghosh.in/blog/society/when-structure-loses-its-map,When Structure Loses Its Map,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,12,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | Limon’s phone location, vehicle data, campus information, apartment observations, purchases, trash compactor contents, blood evidence, and later forensic findings were stitched to… | The court sees prior misdemeanors, diversion, petitions, injunctions, probable cause, pretrial detention.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/when-the-office-learns-to-beg.md,https://www.suvroghosh.in/blog/society/when-the-office-learns-to-beg,When the Office Learns to Beg,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,5,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | It will arrive as a subscription, coaching program, referral scheme, trading group, spiritual productivity retreat, AI reskilling bootcamp, résumé optimization service, guaranteed… | A society tells its children: study, speak English, learn computers, behave, delay pleasure, respect credentials, sit in the chair, stare into the screen, and the future will not …",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 28 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/when-variety-starts-wearing-the-same-shirt.md,https://www.suvroghosh.in/blog/culture/when-variety-starts-wearing-the-same-shirt,When Variety Starts Wearing the Same Shirt,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,2,"A new language does not necessarily reduce resolution. | What I fear is not that young people watch foreign shows, eat burgers, speak three languages, or wear sneakers.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 34 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/why-i-stopped-apologizing-for-my-life.md,https://www.suvroghosh.in/blog/personal/why-i-stopped-apologizing-for-my-life,Why I am Misunderstood as a Blogger,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | attributed_or_research_claims,2,"A hospital can have three backup generators, robotic surgery, imported marble flooring, and a reception desk looking like Dubai airport, yet inside the data systems two department… | I understand why “data quality problems” are often really human workflow problems wearing fake moustaches.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 5 phrase match(es),HEURISTIC YES — 41 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/why-i-write-on-small-things.md,https://www.suvroghosh.in/blog/personal-essay/why-i-write-on-small-things,Why I Write on Small Things,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,1,"I have seen clean roads, hospital systems, data systems, managers who said “circle back” with the solemnity of temple priests, and coffee machines more reliable than many Indian i…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 2 phrase match(es),HEURISTIC YES — 56 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/why-i-write-what-i-write.md,https://www.suvroghosh.in/blog/personal-essay/why-i-write-what-i-write,Why I Write What I Write,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | political_financial_or_current_affairs | attributed_or_research_claims,2,"The mind does not always compose in tidy cause and effect. | They let me step away from myself, apply the brakes, reduce the voltage, cool the wire.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 102 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
